StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,SBMS_1,SBMS_2,SBMS_3,SBMS_4,SBMS_5,SBMS_6,SBMS_7,SBMS_8,SBMS_9,SBMS_10,SBMS_11,SBMS_12,SBMS_13,SBMS_14,SBMS_15,SBMS_16,SBMS_17,SBMS_18,SBMS_19,SBMS_20,SBMS_21,SBMS_22,SBMS_23,SBMS_24,SBMS_25,SBMS_26,SBMS_27,SBMS_28,SBMS_29,SBMS_30,SBMS_31,SBMS_32,DOSPERT_1,DOSPERT_2,DOSPERT_3,DOSPERT_4,DOSPERT_5,DOSPERT_6,BNT1,BNT2,BNT3,BNT4,CRT1,CRT2,CRT3,BIS_Short_1,BIS_Short_2,BIS_Short_3,BIS_Short_4,BIS_Short_5,BIS_Short_6,BIS_Short_7,BIS_Short_8,BIS_Short_9,BIS_Short_10,BIS_Short_11,BIS_Short_12,BIS_Short_13,ATGS_1,ATGS_2,ATGS_3,ATGS_4,ATGS_5,ATGS_6,ATGS_7,ATGS_8,Recency,Frequency,Typical Bet,Type,Age,Race/Ethnicity,Gender,id
3/26/25 14:18,3/26/25 14:31,0,68.181.17.85,100,772,1,3/26/25 14:31,R_33aDAsRM3I5FkA0,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,5,3,5,4,5,5,4,2,1,1,2,5,5,5,1,2,2,3,3,2,2,5,5,4,6,5,5,4,3,4,1,6,6,5,1,5,30,0.25,20,0.5,5,100,47,1,3,3,4,4,1,1,2,1,4,4,4,4,4,5,5,1,5,1,4,2,70,0.1,3,1,19,8,1,33503
3/26/25 14:31,3/26/25 14:38,0,68.181.17.85,100,418,1,3/26/25 14:38,R_525uZ1d8LyIqZto,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,5,4,5,4,5,5,5,2,2,1,3,4,5,5,1,2,2,4,2,2,2,5,5,5,5,3,5,3,3,4,1,7,6,5,5,5,30,0.25,20,0.5,5,100,47,2,3,3,4,4,1,1,1,1,3,4,4,4,4,5,4,2,5,2,4,3,70,0.1,5,1,19,8,1,%SURVEY_CODE%
3/26/25 16:01,3/26/25 16:07,0,207.151.52.27,100,392,1,3/26/25 16:07,R_6P3WS8M2LcWnpkJ,,,,,34.0322,-118.2836,anonymous,EN,1,2,1,2,2,2,4,2,4,2,2,2,2,3,2,2,3,2,2,2,2,3,2,3,3,2,3,3,2,2,2,2,2,1,5,1,2,1,4,30,0.25,20,0.5,5,5,47,2,3,2,4,3,1,1,1,1,4,3,4,4,3,4,4,2,4,3,2,4,100,0,50,1,22,3,2,33224
3/26/25 15:57,3/26/25 16:16,0,174.218.83.149,100,1180,1,3/26/25 16:16,R_640n5IKE1nlLOwJ,,,,,33.9573,-118.3118,anonymous,EN,1,2,1,5,1,1,4,2,1,2,6,2,1,2,4,3,6,1,2,1,5,1,1,4,3,2,5,4,6,1,4,1,1,1,4,1,1,1,5,30,0.25,10,0.5,5,5,47,2,2,3,3,2,2,2,2,1,2,3,4,4,3,5,5,2,5,1,2,5,100,0,0,5,22,9,2,33094
3/26/25 16:20,3/26/25 16:24,0,207.151.52.216,100,207,1,3/26/25 16:24,R_739YZDW5ht0ABRD,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,1,3,1,3,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,6,4,1,3,1,1,1,1,3,1,1,1,2,30,0.25,10,0.5,5,5,47,2,2,3,3,2,2,2,2,1,3,3,4,4,3,5,4,2,5,1,1,4,100,0,0,5,22,9,2,33094
3/26/25 18:32,3/26/25 18:42,0,207.151.52.85,100,652,1,3/26/25 18:43,R_3VOADZcXsyOOaQ1,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,2,1,1,5,1,1,4,5,4,1,1,4,4,1,1,1,2,4,1,1,2,4,1,4,1,6,1,1,4,1,1,3,1,3,1,3,30,0.25,20,0.5,10,5,47,2,3,2,2,3,1,1,2,2,3,2,3,3,3,4,3,2,4,1,3,4,0,0,0,1,20,6,2,30520
3/26/25 13:28,3/27/25 13:49,0,68.181.17.191,100,87663,1,3/27/25 13:49,R_3iEWiOitFK5xhYA,,,,,34.0322,-118.2836,anonymous,EN,1,4,4,4,4,5,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,6,3,4,4,4,4,5,4,1,1,1,1,1,1,30,0.25,20,0.5,10,100,47,2,4,4,4,4,2,2,2,2,4,4,4,4,3,3,3,3,3,3,3,3,7,0.5,100,3,18,4,2,33236
3/27/25 13:49,3/27/25 13:58,0,68.181.17.191,100,537,1,3/27/25 13:58,R_3MG70AS1vK2yeYO,,,,,34.0322,-118.2836,anonymous,EN,1,4,3,4,5,3,5,3,3,4,4,4,4,5,5,4,4,4,4,5,4,4,4,4,5,5,3,4,4,4,5,5,4,4,4,4,4,4,4,30,0.25,20,0.5,5,5,47,2,4,4,4,4,2,2,2,2,4,4,4,4,3,3,3,3,3,3,3,3,14,0.5,100,3,18,4,2,%SURVEY_CODE%
3/27/25 13:13,3/27/25 14:06,0,68.181.17.65,100,3140,1,3/27/25 14:06,R_3ytrAv6FEsKyKBj,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,5,1,2,5,5,1,2,5,1,1,4,5,5,5,3,3,1,5,3,2,4,4,3,3,4,3,1,3,3,2,1,1,1,1,2,1,30,0.1,20,0.2,5,100,47,2,3,2,3,3,2,2,2,3,3,3,3,3,2,5,5,4,5,3,1,3,100,0,10,4,22,3,2,33150
3/27/25 14:01,3/27/25 14:10,0,68.181.17.202,100,529,1,3/27/25 14:10,R_5fkUoZuFFGSo1mX,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,2,2,3,5,2,1,3,6,2,1,4,5,5,5,1,4,1,5,1,3,2,5,4,5,3,2,4,4,4,3,1,6,2,6,1,5,30,0.25,20,0.04,10,100,47,1,3,2,3,3,2,3,2,2,3,3,2,2,5,5,4,4,4,2,4,3,100,8,10,1,21,3,2,33230
3/27/25 14:10,3/27/25 14:14,0,68.181.17.202,100,294,1,3/27/25 14:14,R_67DU2GjrER6vFGU,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,2,2,4,5,2,1,2,5,2,1,4,5,5,4,1,2,1,5,1,3,1,5,4,4,4,3,4,4,4,3,2,6,2,7,3,5,30,0.25,20,0.04,10,100,47,2,3,2,3,3,2,2,2,2,3,3,2,3,4,5,4,4,4,3,4,2,90,5,10,1,21,3,2,%SURVEY_CODE%
3/27/25 14:06,3/27/25 14:19,0,68.181.17.65,100,780,1,3/27/25 14:19,R_5JDZS2FYV9nAcBd,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,5,2,1,5,5,1,3,5,1,1,5,5,4,5,3,2,2,6,1,3,2,4,3,3,4,3,3,4,4,2,1,1,1,1,1,1,30,0.1,20,0.8,5,5,47,3,3,2,3,3,2,2,2,3,3,3,3,2,2,5,4,3,4,3,2,3,100,0,10,4,22,3,2,%SURVEY_CODE%
3/27/25 14:47,3/27/25 14:57,0,68.181.17.89,100,566,1,3/27/25 14:57,R_7CEocqaRFwXueR3,,,,,34.0322,-118.2836,anonymous,EN,1,2,5,1,1,3,2,2,4,3,5,4,2,2,2,3,3,3,2,3,4,2,1,1,2,4,3,1,3,2,2,1,2,2,4,4,3,3,4,10,0.2,12,0.5,10,1,24,1,3,3,3,3,3,2,2,2,2,3,3,4,2,4,4,3,4,2,2,4,0,0,0,2,23,8,2,31878
3/27/25 14:57,3/27/25 15:02,0,68.181.17.89,100,332,1,3/27/25 15:02,R_31gnLwcHMxt4bAP,,,,,34.0322,-118.2836,anonymous,EN,1,3,4,3,3,4,3,4,3,3,3,4,4,5,4,4,3,3,4,4,3,4,3,4,3,3,3,3,5,4,4,5,3,4,3,4,4,3,3,10,0.2,12,0.4,1,100,24,1,3,3,3,3,2,3,2,2,3,3,3,3,2,2,2,2,2,2,3,2,0,0,0,5,23,8,2,%SURVEY_CODE%
3/27/25 15:06,3/27/25 15:11,0,207.151.52.189,100,275,1,3/27/25 15:11,R_3q9nNJulV20GFlk,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,1,1,4,3,1,1,4,1,3,4,1,1,4,1,3,4,3,1,5,5,7,5,5,5,25,0.1,45,0.15,5,1,47,1,3,3,3,3,3,3,3,4,3,3,3,3,1,1,1,5,1,5,4,1,0,0.25,10000,5,19,3,1,33487
3/27/25 15:11,3/27/25 15:13,0,207.151.52.189,100,147,1,3/27/25 15:13,R_5zS5uBuokRLivCx,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,25,0.1,45,0.15,5,5,47,3,3,3,3,3,3,3,3,3,3,3,3,3,5,1,1,5,1,5,5,1,10,15,10000,5,19,3,1,%SURVEY_CODE%
3/27/25 15:19,3/27/25 15:31,0,207.151.52.238,100,731,1,3/27/25 15:31,R_18GWnIpZ3bSpz2h,,,,,34.0322,-118.2836,anonymous,EN,1,1,2,5,2,2,2,6,3,4,6,5,6,2,6,6,6,2,5,5,1,2,2,2,5,2,5,2,3,5,4,2,1,1,7,1,5,1,5,30,0.4,0.8,0.235,10,1,47,2,3,2,3,3,1,1,2,2,3,2,2,3,3,5,4,1,4,3,4,3,100,0.2,50,5,20,1,1,33177
3/27/25 15:02,3/27/25 15:33,0,76.32.119.162,100,1862,1,3/27/25 15:33,R_7eBZGsV1nGBpiEh,,,,,34.0068,-118.2562,anonymous,EN,1,2,1,2,5,2,4,4,2,5,5,2,2,2,2,5,5,1,2,2,4,2,4,3,3,5,5,5,6,2,5,6,2,1,2,1,2,2,2,30,0.25,20,0.3,5,5,47,2,4,2,4,3,2,2,2,2,4,4,4,3,4,4,3,3,5,3,3,3,100,0.05,20,1,20,8,2,31032
3/27/25 15:55,3/27/25 16:03,0,207.151.52.213,100,455,1,3/27/25 16:03,R_7TYcqMYXA7eempr,,,,,34.0322,-118.2836,anonymous,EN,1,3,1,4,3,1,3,2,3,1,3,2,1,1,1,3,4,2,3,4,3,4,2,3,4,2,4,4,2,3,2,2,1,1,3,1,1,1,1,30,0.1,20,0.5,10,100,12,2,3,2,3,4,2,2,2,3,3,2,4,3,4,4,4,2,4,2,3,4,30,0,5,5,0,7,2,32978
3/27/25 15:58,3/27/25 16:04,0,68.181.17.175,100,355,1,3/27/25 16:04,R_3Q3OjXuY4RrNjA5,,,,,34.0322,-118.2836,anonymous,EN,1,2,4,5,5,4,5,5,3,5,5,4,4,5,5,5,6,3,3,4,3,3,4,4,5,4,5,5,3,4,4,3,2,3,6,2,6,2,5,25,0.25,20,0.5,5,1,47,1,4,3,4,4,1,2,2,2,4,4,4,4,5,4,5,2,5,2,4,2,20,0.1,10,4,20,7,1,33293
3/27/25 16:03,3/27/25 16:07,0,207.151.52.213,100,219,1,3/27/25 16:07,R_6NWN7SGP5B97fVf,,,,,34.0322,-118.2836,anonymous,EN,1,3,3,2,3,4,3,3,2,4,4,3,3,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,1,1,1,1,1,1,30,0.1,20,0.5,1,100,12,3,3,3,3,3,3,3,2,2,3,3,3,3,2,4,4,2,4,2,4,4,30,0.1,5,5,18,7,2,32978
3/27/25 16:04,3/27/25 16:07,0,68.181.17.175,100,185,1,3/27/25 16:07,R_7IaxYKUb9bVNNrm,,,,,34.0322,-118.2836,anonymous,EN,1,2,4,5,5,5,6,5,3,5,2,5,4,5,4,5,5,3,5,5,3,2,2,4,5,4,5,5,6,5,5,2,2,1,7,1,7,1,6,25,0.25,20,0.5,5,1,47,2,4,3,4,4,2,2,2,2,4,4,4,4,5,5,4,2,5,1,4,4,20,0.1,10,4,20,7,1,%SURVEY_CODE%
3/27/25 14:21,3/27/25 17:03,0,66.253.194.22,100,9688,1,3/27/25 17:03,R_3iM4411dBih99cZ,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,5,2,2,4,5,1,2,5,1,1,5,5,5,3,2,4,2,5,2,2,4,4,4,4,4,5,4,4,4,1,1,1,1,1,2,2,30,0.1,23,0.04,10,100,47,2,2,2,4,3,2,2,2,2,3,2,3,4,4,4,4,4,5,2,2,2,100,0.3,20,1,19,3,2,32148
3/27/25 17:03,3/27/25 17:11,0,66.253.194.22,100,525,1,3/27/25 17:11,R_5IYIj0b2KlvNHAg,,,,,34.0322,-118.2836,anonymous,EN,1,2,1,5,4,2,4,5,1,2,4,1,1,2,5,5,4,2,5,4,5,1,2,5,5,5,4,5,3,4,5,3,2,1,1,1,2,3,1,30,0.1,23,0.04,10,100,47,2,3,2,4,3,2,2,2,2,3,2,2,3,3,2,4,4,5,2,4,4,100,0.1,20,1,19,3,2,%SURVEY_CODE%
3/27/25 18:20,3/27/25 18:36,0,76.81.190.178,100,961,1,3/27/25 18:36,R_3NyyopTfuVNMz2H,,,,,33.9993,-118.2868,anonymous,EN,1,1,1,4,3,2,2,2,3,5,4,4,4,4,3,4,4,5,3,3,4,1,3,3,6,2,5,4,4,5,5,2,3,1,7,1,5,5,6,30,0.25,24,0.44,5,5,47,3,3,2,3,2,2,2,3,2,3,3,2,3,4,4,3,1,4,4,4,2,95,0.75,5,4,18,10,1,33090
3/27/25 20:11,3/27/25 20:23,0,207.151.52.54,100,686,1,3/27/25 20:23,R_3QDYbVyqM9YAyAR,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,2,1,1,6,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,1,6,1,1,1,1,1,1,6,1,1,6,1,1,1,7,30,0.25,20,0.5,5,5,47,3,4,2,2,2,4,4,4,4,2,1,4,4,1,5,5,3,5,1,3,5,0,0.9,0,5,21,3,2,32201
3/28/25 12:09,3/28/25 12:36,0,104.32.146.23,100,1620,1,3/28/25 12:36,R_5Jni1IyTuFzjw5i,,,,,33.9993,-118.2868,anonymous,EN,1,2,1,2,1,1,2,4,1,2,6,3,3,3,5,4,5,4,2,1,5,1,1,1,4,4,6,4,3,2,4,3,1,1,6,1,5,1,6,30,0.25,20,0.5,5,5,47,1,3,3,3,3,1,1,1,1,3,3,2,4,2,5,3,2,5,2,2,3,100,0,0,5,22,3,1,31394
3/28/25 13:37,3/28/25 13:45,0,73.216.133.58,100,472,1,3/28/25 13:45,R_7EuD08PCSkVTeZn,,,,,38.0321,-78.489,anonymous,EN,1,1,1,3,1,1,2,6,3,1,3,2,4,2,4,6,4,4,5,4,2,2,1,2,5,3,4,4,2,4,4,2,2,1,6,1,4,1,4,30,0.1,42,0.01,5,100,20,2,3,3,4,3,2,2,2,2,4,4,3,4,3,4,3,2,4,3,3,2,20,0.25,20,3,20,8,2,32896
3/28/25 13:24,3/28/25 14:11,0,68.181.17.145,100,2825,1,3/28/25 14:11,R_6WupnIL2gXOWGEx,,,,,34.0322,-118.2836,anonymous,EN,1,2,2,6,2,2,2,4,3,4,3,2,4,2,5,5,6,2,2,2,2,3,5,5,3,5,4,3,4,4,3,4,2,1,6,1,5,1,2,25,0.25,23,0.8,5,5,47,2,3,3,3,3,2,3,2,2,3,3,3,3,2,3,3,2,4,3,4,3,1,3,5,1,20,9,1,32894
3/28/25 14:11,3/28/25 14:29,0,66.7.152.138,100,1054,1,3/28/25 14:29,R_3ngKVLQ1mUEpdUl,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,3,2,2,3,4,3,4,3,3,4,2,4,4,5,2,5,2,3,3,5,5,3,5,4,4,5,4,4,4,2,1,6,1,2,1,5,25,0.25,23,0.8,5,5,47,2,3,3,3,3,2,2,2,2,3,3,4,3,3,3,3,2,4,3,4,3,1,3,5,1,20,9,1,%SURVEY_CODE%
3/28/25 18:04,3/28/25 18:13,0,45.49.8.105,100,521,1,3/28/25 18:13,R_7wTWmJ73PJE0w17,,,,,34.0587,-118.2781,anonymous,EN,1,2,4,2,4,2,4,3,2,3,2,4,3,6,5,6,4,3,4,4,2,4,4,4,5,5,5,5,2,4,6,4,4,3,6,5,2,5,5,30,0.25,20,0.5,5,5,47,1,2,3,4,3,1,1,3,3,3,2,3,3,2,4,5,2,5,3,1,2,30,0.25,200,2,20,3,2,33195
3/28/25 18:13,3/28/25 18:17,0,45.49.8.105,100,253,1,3/28/25 18:17,R_1OJwS0Tm4rey23T,,,,,34.0587,-118.2781,anonymous,EN,1,5,4,4,3,3,4,3,2,4,3,4,3,4,4,5,4,4,3,3,5,3,4,4,4,3,5,4,3,4,2,1,3,3,5,4,2,4,5,30,0.25,20,0.5,5,5,47,1,3,3,3,3,1,1,2,3,3,2,2,3,2,4,4,2,4,3,2,2,0,0.5,300,1,20,3,2,%SURVEY_CODE%
3/28/25 18:10,3/28/25 18:29,0,192.236.66.157,100,1109,1,3/28/25 18:29,R_6E5n56wOMJVAlFK,,,,,34.0544,-118.244,anonymous,EN,1,1,1,4,4,5,3,2,3,2,6,1,2,3,5,4,6,1,5,1,5,3,4,2,5,4,4,5,4,4,5,3,1,1,7,2,2,2,3,30,0.25,20,0.04,5,5,47,2,4,4,3,3,1,2,2,2,3,4,3,3,1,4,5,2,4,2,4,4,90,0.1,20,5,20,8,1,33523
3/29/25 0:23,3/29/25 0:31,0,172.112.4.163,100,442,1,3/29/25 0:31,R_1IL9JLxPCOzQn3I,,,,,34.3046,-118.6844,anonymous,EN,1,2,1,3,3,2,5,6,3,1,4,1,1,1,2,5,4,5,2,2,1,4,2,4,5,6,4,6,2,6,5,3,1,1,5,1,5,1,5,30,0.45,20,0.4,10,100,24,1,4,4,4,3,1,2,2,2,4,4,4,4,5,4,1,3,2,3,3,2,50,0.3,50,1,21,8,2,31159
3/29/25 5:30,3/29/25 5:33,0,172.117.173.237,100,181,1,3/29/25 5:33,R_7CnVyK17AyC12gh,,,,,34.4463,-118.5356,anonymous,EN,1,3,3,3,3,4,3,4,4,3,2,5,3,3,4,6,3,4,4,5,3,3,4,4,3,3,4,4,4,3,5,3,5,4,4,4,4,4,4,20,0.5,20,0.02,10,100,47,2,3,3,3,3,2,2,2,2,3,3,4,3,3,3,3,3,3,3,3,3,0,1,20,1,20,4,1,33516
3/29/25 15:36,3/29/25 15:58,0,68.181.17.50,100,1309,1,3/29/25 15:58,R_5OiNP2W8f3ZFPjQ,,,,,34.0322,-118.2836,anonymous,EN,1,2,1,6,3,1,4,5,3,2,4,1,1,1,4,5,5,2,5,2,4,1,1,3,3,2,5,5,5,1,5,3,1,1,5,1,3,1,3,18.8,0.6,23.3,0.7,10,5,24,1,3,2,4,3,1,2,2,2,2,3,2,3,2,4,5,2,5,1,2,4,90,0.1,5,2,19,8,2,32288
3/29/25 15:58,3/29/25 18:13,0,68.181.17.50,100,8130,1,3/29/25 18:13,R_3CI06LZwRk1iYVF,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,5,3,1,4,4,4,1,2,1,1,1,4,5,5,3,5,2,4,1,2,4,3,2,4,4,5,2,4,2,1,1,6,1,3,1,3,30,0.25,12,0.6,10,5,47,1,3,3,3,4,2,2,2,2,3,3,2,3,2,4,5,2,5,2,1,3,100,0.1,5,2,19,8,2,%SURVEY_CODE%
3/30/25 17:01,3/30/25 17:12,0,76.175.124.140,100,666,1,3/30/25 17:12,R_5mQbatd6zDnbgD9,,,,,34.0068,-118.2562,anonymous,EN,1,1,1,6,1,6,2,5,3,4,3,1,2,2,2,6,6,6,2,2,5,2,5,5,6,4,3,6,2,4,6,6,6,4,6,4,6,5,2,30,0.25,20,0.5,5,5,47,3,1,1,3,3,3,2,4,4,3,2,2,1,1,3,4,1,4,2,4,2,45,0.2,3,2,22,3,1,29821
3/30/25 18:46,3/30/25 18:53,0,71.83.160.137,100,438,1,3/30/25 18:53,R_64C9GzNg144Zbyh,,,,,34.1361,-118.1672,anonymous,EN,1,4,3,2,2,4,1,5,1,4,5,1,2,2,5,4,4,5,6,4,5,4,1,1,6,2,2,5,2,4,4,2,6,1,1,1,1,1,1,0.6,0.25,20,0.5,10,100,47,2,3,2,4,3,1,2,2,2,3,3,4,3,4,3,3,2,3,2,4,3,23,0.2,5,1,19,3,2,33482
3/30/25 18:53,3/30/25 18:58,0,71.83.160.137,100,308,1,3/30/25 18:58,R_7CDuqy0TvYCMd74,,,,,34.1361,-118.1672,anonymous,EN,1,4,3,5,3,3,3,3,2,3,5,1,1,3,4,5,3,2,5,3,2,4,4,3,5,4,5,3,3,3,5,3,3,5,4,5,5,5,4,30,0.5,20,0.2,10,100,47,2,2,3,3,2,4,2,4,3,3,3,4,2,3,3,3,3,4,3,3,3,23,0.2,5,1,19,3,2,%SURVEY_CODE%
3/31/25 0:54,3/31/25 1:05,0,104.174.241.46,100,647,1,3/31/25 1:05,R_3QKu5XwJ2WA0BsC,,,,,33.8303,-118.3795,anonymous,EN,1,2,2,5,1,4,2,5,2,4,3,2,4,3,6,6,4,6,6,6,2,2,4,2,4,3,5,6,2,5,6,4,4,1,6,1,2,1,7,30,0.25,20,0.5,5,5,47,3,2,1,3,2,3,3,3,2,3,4,1,3,5,5,3,2,5,4,4,2,7,0,15,2,30,9,1,33387
3/31/25 1:05,3/31/25 1:10,0,104.174.241.46,100,314,1,3/31/25 1:10,R_3eEadBa2yGgHiyB,,,,,33.8303,-118.3795,anonymous,EN,1,1,2,5,1,4,2,5,2,3,3,2,2,3,6,6,3,6,6,6,2,3,4,2,5,2,5,6,3,5,6,4,4,1,6,1,2,1,7,30,0.25,20,0.5,5,5,47,3,2,1,3,3,3,3,3,3,3,4,1,3,4,5,3,2,5,4,4,1,7,0,15,2,30,9,1,%SURVEY_CODE%
3/31/25 9:54,3/31/25 10:07,0,68.181.17.246,100,751,1,3/31/25 10:07,R_6j0AGvyMEFIPnyZ,,,,,34.0322,-118.2836,anonymous,EN,1,2,3,5,4,1,6,6,3,4,4,3,3,3,6,5,6,5,5,2,3,2,2,3,4,5,6,4,5,4,4,2,2,1,6,1,2,1,5,30,0.25,20,0.5,10,100,47,2,4,2,4,2,1,3,2,1,3,2,4,4,4,4,4,3,5,3,2,3,21,0.3,15,1,19,4,1,33035
3/31/25 11:03,3/31/25 11:09,0,207.151.52.78,100,368,1,3/31/25 11:09,R_3SkOoUoOrQsQBX2,,,,,34.0322,-118.2836,anonymous,EN,1,3,2,3,3,4,4,2,3,2,3,2,2,4,5,6,2,2,4,4,2,2,3,3,5,3,2,5,3,4,2,2,2,2,3,4,2,3,2,3,0.5,3,0.5,10,5,48,2,4,3,3,2,2,1,1,1,3,4,2,4,2,4,3,2,2,4,4,3,0,1,50,1,20,10,1,28826
3/31/25 11:16,3/31/25 11:30,0,68.181.17.230,100,866,1,3/31/25 11:30,R_1PNTLkRzncuHrz1,,,,,34.0322,-118.2836,anonymous,EN,1,2,1,5,5,2,6,5,4,1,2,6,1,2,5,5,6,5,3,5,1,2,2,5,4,5,5,4,5,4,4,2,1,2,6,1,5,2,3,30,0.25,20,0.5,5,5,47,2,4,3,4,4,1,1,2,1,4,4,4,4,2,4,3,1,4,2,3,2,30,0.2,10,4,19,8,1,32899
3/31/25 11:21,3/31/25 11:33,0,68.181.17.242,100,726,1,3/31/25 11:33,R_6OrggprDoETzm08,,,,,34.0322,-118.2836,anonymous,EN,1,3,3,4,2,5,4,4,4,3,3,3,2,1,2,6,4,4,6,6,4,4,4,3,4,5,4,5,4,4,6,5,3,1,5,1,5,1,5,30,0.25,20,0.5,5,5,47,2,2,1,3,2,3,2,2,1,4,4,1,3,4,4,4,2,2,3,3,3,7,25,15,3,21,7,1,33574
3/31/25 11:30,3/31/25 11:36,0,68.181.17.230,100,328,1,3/31/25 11:36,R_7CphnESBOOx0pNt,,,,,34.0322,-118.2836,anonymous,EN,1,2,2,5,5,2,5,5,5,4,2,2,2,2,5,5,5,5,2,4,2,3,2,4,4,4,4,4,4,4,4,2,1,2,5,1,3,2,3,30,0.25,20,0.5,5,5,47,1,4,3,4,4,1,1,2,2,4,4,4,4,2,4,3,1,4,3,3,2,30,0.2,10,4,19,8,1,%SURVEY_CODE%
3/31/25 11:33,3/31/25 11:36,0,68.181.17.242,100,218,1,3/31/25 11:36,R_6vZAgtbzp4EReWR,,,,,34.0322,-118.2836,anonymous,EN,1,2,3,2,4,5,4,4,3,3,3,4,1,5,2,4,4,2,3,3,5,3,4,3,2,3,2,3,3,3,4,1,4,1,5,1,5,1,5,30,0.25,20,0.5,5,5,47,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,4,2,3,3,7,25,15,3,21,7,1,%SURVEY_CODE%
3/31/25 11:28,3/31/25 11:39,0,68.181.17.208,100,707,1,3/31/25 11:39,R_7BWMObLT48ylTow,,,,,34.0322,-118.2836,anonymous,EN,1,2,1,4,2,4,4,5,2,2,5,1,2,2,3,2,6,2,2,2,1,2,1,1,5,2,2,4,2,2,4,2,1,1,1,1,1,1,1,3,0.25,20,0.5,5,5,47,2,3,2,3,3,2,2,2,2,3,2,3,3,2,4,4,1,4,3,3,4,100,0.3,100,4,18,9,2,33469
3/31/25 15:32,3/31/25 15:50,0,68.181.17.61,100,1053,1,3/31/25 15:50,R_3nk00tr63gFKUQV,,,,,34.0322,-118.2836,anonymous,EN,1,2,1,5,6,4,5,4,4,2,4,3,3,2,1,3,6,1,5,2,4,4,2,4,5,6,2,2,4,3,5,5,1,1,2,5,3,5,6,30,0.25,20,0.5,10,100,24,2,3,3,3,4,4,3,2,4,2,4,4,2,3,5,4,2,5,2,4,3,5,0.5,15,1,19,6,2,30907
3/31/25 17:31,3/31/25 17:45,0,207.151.52.4,100,864,1,3/31/25 17:45,R_1s6E52XUW44kgno,,,,,34.0322,-118.2836,anonymous,EN,1,5,2,6,5,5,2,5,6,5,1,3,5,2,5,5,6,2,5,5,5,5,6,5,2,5,6,5,5,6,5,2,1,1,7,5,6,1,6,30,0.25,20,0.5,5,5,47,3,4,4,4,4,1,3,1,3,1,1,3,3,4,2,1,5,2,4,4,1,0,5,1,5,18,9,1,33400
3/31/25 17:45,3/31/25 17:50,0,207.151.52.4,100,297,1,3/31/25 17:50,R_3yhocJiLZGL959D,,,,,34.0322,-118.2836,anonymous,EN,1,5,5,6,5,5,1,5,5,5,5,2,5,5,5,2,5,5,5,3,5,5,5,2,5,5,5,5,5,3,5,5,5,1,7,1,7,1,6,30,0.25,20,0.5,5,20,47,3,4,4,4,4,1,1,3,4,4,4,3,4,5,1,1,4,2,4,4,4,0,3,1,5,18,9,1,%SURVEY_CODE%
3/31/25 17:38,3/31/25 17:52,0,67.159.163.2,100,890,1,3/31/25 17:52,R_70uAsil6JcBprT8,,,,,34.118,-118.3303,anonymous,EN,1,3,1,4,3,3,5,5,5,5,2,3,4,1,6,6,4,4,4,6,4,3,4,3,3,3,3,5,3,5,5,3,2,5,5,5,1,6,6,30,0.1,23,0.5,5,5,47,2,3,2,3,3,3,2,3,3,3,2,3,3,5,5,3,4,4,4,4,2,10,1,20,1,21,9,1,33389
3/31/25 17:52,3/31/25 17:59,0,12.187.37.210,100,373,1,3/31/25 17:59,R_3QPbkHbieeu2289,,,,,34.118,-118.3303,anonymous,EN,1,3,3,3,3,3,3,6,6,5,3,4,4,1,6,6,4,5,4,5,3,3,4,3,4,3,4,5,4,5,4,3,3,4,6,5,2,5,5,30,0.1,20,0.5,5,5,47,2,3,2,3,3,3,2,3,3,3,2,3,3,4,4,3,4,5,4,4,2,10,1,20,1,21,9,1,%SURVEY_CODE%
